order_id,customer_id,warehouse_id,workflow_type,preparation_time_min,packing_accuracy_pct,delivery_complaints,amount,status,signup_date,revenue,preparation_rate_per_hour,packing_accuracy_tier,delivery_complaint_quartile,packing_accuracy_score,preparation_speed_score,delivery_complaint_score,workflow_failure_score,warehouse_health_score
649,4074,W5,Packing,25.94,91.59,1,625.63,completed,2024-07-26,625.63,2.31,Fair,Q3,9.16,0.58,7.5,0,67.3
650,3718,W4,Picking,12.62,95.89,0,541.6,completed,2023-06-09,541.6,4.75,Good,Q2,9.59,1.19,10.0,0,76.5
651,3350,W5,Sorting,27.89,83.98,3,771.56,completed,2024-11-09,771.56,2.15,Poor,Q4,8.4,0.54,2.5,0,52.0
652,3447,W4,Sorting,18.57,94.69,0,44.5,failed,2024-09-14,,3.23,Good,Q2,9.47,0.81,10.0,10,60.2
653,3557,W5,Sorting,19.8,87.21,5,690.43,completed,2023-02-25,690.43,3.03,Fair,Q4,8.72,0.76,0,0,47.4
654,1542,W3,Packing,23.06,85.89,1,247.0,completed,2026-06-15,247.0,2.6,Fair,Q3,8.59,0.65,7.5,0,65.4
655,2829,W3,Sorting,21.82,92.07,2,141.2,cancelled,2025-01-27,,2.75,Good,Q4,9.21,0.69,5.0,10,46.5
656,1135,W2,Sorting,27.76,88.52,2,455.37,pending,2024-12-03,,2.16,Fair,Q4,8.85,0.54,5.0,5,52.3
657,3706,W1,Packaging,21.15,88.63,1,334.94,completed,2025-06-20,334.94,2.84,Fair,Q3,8.86,0.71,7.5,0,66.5
658,4356,W2,Packaging,14.84,91.73,1,235.77,completed,2023-08-26,235.77,4.04,Fair,Q3,9.17,1.01,7.5,0,68.4
659,3799,W1,Packaging,11.38,96.18,3,210.11,completed,2025-03-09,210.11,5.27,Good,Q4,9.62,1.32,2.5,0,58.2
660,2838,W4,Sorting,14.59,94.12,1,789.23,completed,2025-02-21,789.23,4.11,Good,Q3,9.41,1.03,7.5,0,69.3
661,2116,W3,Picking,11.82,95.67,1,559.48,completed,2024-11-17,559.48,5.08,Good,Q3,9.57,1.27,7.5,0,70.4
662,3765,W3,Sorting,13.7,91.72,3,400.03,pending,2024-05-10,,4.38,Fair,Q4,9.17,1.09,2.5,5,48.6
663,1278,W5,Packaging,14.07,78.14,1,22.08,completed,2023-01-25,22.08,4.26,Poor,Q3,7.81,1.07,7.5,0,63.8
664,2031,W4,Picking,15.87,96.73,0,620.58,completed,2024-01-31,620.58,3.78,Good,Q2,9.67,0.95,10.0,0,76.2
665,1498,W1,Picking,22.09,99.18,1,515.49,completed,2023-09-03,515.49,2.72,Excellent,Q3,9.92,0.68,7.5,0,70.2
666,1756,W1,Packaging,14.84,96.0,0,685.67,completed,2023-08-16,685.67,4.04,Good,Q2,9.6,1.01,10.0,0,76.1
667,3835,W2,Sorting,20.74,86.96,0,657.41,completed,2024-10-24,657.41,2.89,Fair,Q2,8.7,0.72,10.0,0,72.2
668,1246,W3,Packaging,22.32,94.36,1,339.47,pending,2024-06-12,,2.69,Good,Q3,9.44,0.67,7.5,5,61.0
669,1589,W3,Packaging,6.13,95.08,0,425.87,completed,2026-01-12,425.87,9.79,Good,Q2,9.51,2.45,10.0,0,79.4
670,1142,W4,Packaging,14.4,99.79,1,231.26,completed,2023-05-30,231.26,4.17,Excellent,Q3,9.98,1.04,7.5,0,71.3
671,2599,W1,Sorting,24.63,93.35,1,46.59,pending,2024-06-29,,2.44,Good,Q3,9.34,0.61,7.5,5,60.5
672,3009,W2,Sorting,21.63,84.01,1,799.83,cancelled,2025-09-06,,2.77,Poor,Q3,8.4,0.69,7.5,10,49.9
673,4350,W4,Packing,18.69,88.61,0,811.72,cancelled,2025-09-14,,3.21,Fair,Q2,8.86,0.8,10.0,10,58.0
674,3650,W1,Sorting,18.7,92.36,1,847.51,completed,2023-07-05,847.51,3.21,Good,Q3,9.24,0.8,7.5,0,68.1
675,2573,W3,Sorting,11.14,93.61,0,47.84,completed,2024-01-27,47.84,5.39,Good,Q2,9.36,1.35,10.0,0,76.1
676,3591,W3,Packing,15.7,91.13,0,85.86,cancelled,2025-06-15,,3.82,Fair,Q2,9.11,0.96,10.0,10,59.3
677,3635,W2,Packaging,36.55,93.13,1,676.94,completed,2024-09-22,676.94,1.64,Good,Q3,9.31,0.41,7.5,0,67.4
678,3953,W4,Packing,21.95,99.12,1,297.0,failed,2023-03-29,,2.73,Excellent,Q3,9.91,0.68,7.5,10,55.1
679,4035,W4,Picking,11.74,94.19,3,463.03,completed,2026-04-01,463.03,5.11,Good,Q4,9.42,1.28,2.5,0,57.4
680,3532,W2,Picking,15.09,96.47,2,408.47,completed,2023-04-04,408.47,3.98,Good,Q4,9.65,0.99,5.0,0,63.8
681,4421,W2,Packaging,12.71,84.58,1,525.37,completed,2026-04-25,525.37,4.72,Poor,Q3,8.46,1.18,7.5,0,66.3
682,1830,W1,Picking,13.76,92.72,0,67.7,completed,2025-05-22,67.7,4.36,Good,Q2,9.27,1.09,10.0,0,75.2
683,4130,W3,Packing,24.67,92.91,2,677.24,completed,2023-04-04,677.24,2.43,Good,Q4,9.29,0.61,5.0,0,61.5
684,3852,W5,Packaging,28.23,91.1,2,361.65,completed,2025-01-27,361.65,2.13,Fair,Q4,9.11,0.53,5.0,0,60.7
685,4185,W5,Packaging,22.29,88.98,3,526.39,completed,2023-11-20,526.39,2.69,Fair,Q4,8.9,0.67,2.5,0,54.1
686,3431,W1,Packing,23.3,100.0,1,605.13,completed,2024-08-04,605.13,2.58,Excellent,Q3,10.0,0.64,7.5,0,70.3
687,3500,W4,Packing,18.94,100.0,0,798.3,completed,2023-03-19,798.3,3.17,Excellent,Q2,10.0,0.79,10.0,0,77.0
688,2233,W5,Packaging,20.26,88.19,1,705.11,completed,2024-12-13,705.11,2.96,Fair,Q3,8.82,0.74,7.5,0,66.5
689,3210,W4,Picking,20.44,100.0,2,735.38,completed,2025-11-05,735.38,2.94,Excellent,Q4,10.0,0.73,5.0,0,64.3
690,4262,W2,Packing,19.59,88.36,0,176.76,pending,2023-11-02,,3.06,Fair,Q2,8.84,0.77,10.0,5,65.4
691,2369,W4,Packing,16.29,94.46,0,377.95,completed,2026-06-17,377.95,3.68,Good,Q2,9.45,0.92,10.0,0,75.4
692,1119,W4,Picking,11.97,100.0,1,146.97,completed,2025-09-20,146.97,5.01,Excellent,Q3,10.0,1.25,7.5,0,71.9
693,2334,W5,Picking,20.3,95.62,0,638.82,completed,2024-04-16,638.82,2.96,Good,Q2,9.56,0.74,10.0,0,75.3
694,1903,W1,Sorting,16.3,93.13,2,181.96,completed,2023-05-31,181.96,3.68,Good,Q4,9.31,0.92,5.0,0,62.4
695,2874,W4,Packing,13.79,96.59,0,326.86,completed,2024-02-02,326.86,4.35,Good,Q2,9.66,1.09,10.0,0,76.5
696,1559,W3,Sorting,17.41,96.18,2,64.81,completed,2023-08-16,64.81,3.45,Good,Q4,9.62,0.86,5.0,0,63.3
697,3504,W4,Packing,17.23,92.69,0,678.46,completed,2023-12-15,678.46,3.48,Good,Q2,9.27,0.87,10.0,0,74.6
698,3423,W5,Packaging,23.8,92.39,0,846.38,completed,2025-08-27,846.38,2.52,Good,Q2,9.24,0.63,10.0,0,73.9
699,3423,W4,Sorting,9.07,97.24,1,200.71,completed,2023-11-02,200.71,6.62,Excellent,Q3,9.72,1.65,7.5,0,71.9
700,3065,W5,Picking,25.14,100.0,2,627.45,completed,2023-03-10,627.45,2.39,Excellent,Q4,10.0,0.6,5.0,0,64.0
701,1050,W4,Packing,19.76,88.41,0,481.34,completed,2025-04-12,481.34,3.04,Fair,Q2,8.84,0.76,10.0,0,72.8
702,3740,W2,Packaging,21.09,92.02,6,28.3,completed,2024-09-16,28.3,2.84,Good,Q4,9.2,0.71,0,0,49.0
703,2660,W2,Packing,20.58,89.21,0,744.96,cancelled,2024-01-14,,2.92,Fair,Q2,8.92,0.73,10.0,10,58.0
704,3829,W3,Packing,20.61,99.32,1,336.37,completed,2024-11-12,336.37,2.91,Excellent,Q3,9.93,0.73,7.5,0,70.3
705,3804,W5,Picking,19.94,85.11,0,187.97,completed,2023-06-15,187.97,3.01,Fair,Q2,8.51,0.75,10.0,0,71.7
706,1211,W5,Sorting,18.55,95.88,3,578.34,pending,2023-08-16,,3.23,Good,Q4,9.59,0.81,2.5,5,49.3
707,4168,W4,Sorting,22.82,94.67,0,483.23,completed,2024-02-24,483.23,2.63,Good,Q2,9.47,0.66,10.0,0,74.8
708,3376,W2,Sorting,15.53,91.75,2,799.19,completed,2024-03-05,799.19,3.86,Fair,Q4,9.18,0.97,5.0,0,62.1
709,2991,W2,Sorting,20.98,94.3,1,303.26,completed,2025-10-23,303.26,2.86,Good,Q3,9.43,0.71,7.5,0,68.5
710,2851,W5,Picking,21.58,83.98,1,766.04,completed,2026-06-25,766.04,2.78,Poor,Q3,8.4,0.7,7.5,0,64.9
711,1315,W3,Picking,17.99,95.26,0,815.14,completed,2023-08-12,815.14,3.34,Good,Q2,9.53,0.83,10.0,0,75.4
712,3569,W2,Sorting,23.79,89.67,2,185.55,completed,2023-02-16,185.55,2.52,Fair,Q4,8.97,0.63,5.0,0,60.5
713,2194,W3,Packing,15.63,93.15,0,553.31,failed,2024-01-23,,3.84,Good,Q2,9.32,0.96,10.0,10,60.0
714,2686,W1,Picking,20.25,98.38,3,553.3,cancelled,2026-03-31,,2.96,Excellent,Q4,9.84,0.74,2.5,10,42.5
715,4233,W3,Sorting,16.3,87.65,0,488.66,completed,2024-09-19,488.66,3.68,Fair,Q2,8.77,0.92,10.0,0,73.0
716,1607,W2,Sorting,20.14,86.01,2,721.0,completed,2024-12-24,721.0,2.98,Fair,Q4,8.6,0.74,5.0,0,59.5
717,3900,W3,Packing,16.02,92.09,0,161.43,failed,2023-11-11,,3.75,Good,Q2,9.21,0.94,10.0,10,59.6
718,2514,W2,Packaging,19.3,96.23,1,383.14,completed,2024-01-13,383.14,3.11,Good,Q3,9.62,0.78,7.5,0,69.4
719,1497,W2,Picking,21.6,92.49,0,460.59,completed,2023-02-21,460.59,2.78,Good,Q2,9.25,0.69,10.0,0,74.1
720,4024,W4,Packing,21.34,100.0,0,145.3,pending,2026-01-23,,2.81,Excellent,Q2,10.0,0.7,10.0,5,69.2
721,3731,W5,Sorting,19.8,94.96,4,845.04,completed,2023-10-29,845.04,3.03,Good,Q4,9.5,0.76,0,0,50.1
722,3777,W5,Packing,20.01,92.08,2,48.47,completed,2026-02-02,48.47,3.0,Good,Q4,9.21,0.75,5.0,0,61.6
723,1799,W1,Sorting,16.19,90.9,0,522.81,completed,2026-04-09,522.81,3.71,Fair,Q2,9.09,0.93,10.0,0,74.1
724,4479,W5,Packaging,24.47,89.78,0,84.8,pending,2025-07-01,,2.45,Fair,Q2,8.98,0.61,10.0,5,65.5
725,1605,W1,Packing,14.79,99.57,3,316.49,completed,2025-05-25,316.49,4.06,Excellent,Q4,9.96,1.01,2.5,0,58.6
726,3297,W3,Packing,14.39,92.9,2,831.23,completed,2023-06-29,831.23,4.17,Good,Q4,9.29,1.04,5.0,0,62.6
727,3984,W2,Packing,15.94,92.29,2,764.6,pending,2025-04-28,,3.76,Good,Q4,9.23,0.94,5.0,5,54.7
728,2373,W2,Picking,25.71,88.88,5,453.63,completed,2023-05-16,453.63,2.33,Fair,Q4,8.89,0.58,0,0,47.6
729,4093,W5,Packing,12.26,93.38,0,608.06,completed,2023-10-08,608.06,4.89,Good,Q2,9.34,1.22,10.0,0,75.7
730,2236,W2,Packaging,23.26,89.86,3,702.04,pending,2026-04-13,,2.58,Fair,Q4,8.99,0.64,2.5,5,46.8
731,4417,W3,Packing,17.06,93.91,2,813.28,completed,2025-08-25,813.28,3.52,Good,Q4,9.39,0.88,5.0,0,62.6
732,1488,W1,Sorting,18.86,86.7,1,219.37,completed,2024-07-21,219.37,3.18,Fair,Q3,8.67,0.8,7.5,0,66.1
733,3843,W4,Picking,11.5,100.0,0,587.74,completed,2023-09-02,587.74,5.22,Excellent,Q2,10.0,1.3,10.0,0,78.2
734,3839,W3,Picking,17.91,97.12,1,281.93,cancelled,2023-10-05,,3.35,Excellent,Q3,9.71,0.84,7.5,10,54.8
735,3617,W3,Packaging,13.03,98.96,1,258.54,completed,2023-06-07,258.54,4.6,Excellent,Q3,9.9,1.15,7.5,0,71.3
736,3227,W5,Packaging,20.56,90.23,2,643.44,pending,2024-10-22,,2.92,Fair,Q4,9.02,0.73,5.0,5,53.4
737,1560,W3,Sorting,17.88,88.31,0,135.0,completed,2025-11-27,135.0,3.36,Fair,Q2,8.83,0.84,10.0,0,73.0
738,1892,W3,Sorting,18.4,84.23,3,151.13,pending,2023-11-13,,3.26,Poor,Q4,8.42,0.82,2.5,5,45.3
739,3918,W5,Packaging,22.79,84.59,0,721.47,pending,2026-02-02,,2.63,Poor,Q2,8.46,0.66,10.0,5,63.8
740,2964,W1,Packing,6.13,100.0,2,786.05,completed,2024-12-14,786.05,9.79,Excellent,Q4,10.0,2.45,5.0,0,68.6
741,2247,W3,Sorting,5.56,96.13,0,158.79,completed,2023-02-28,158.79,10.79,Good,Q2,9.61,2.7,10.0,0,80.4
742,1859,W1,Packaging,15.08,93.4,0,271.7,completed,2023-09-24,271.7,3.98,Good,Q2,9.34,0.99,10.0,0,75.2
743,1441,W1,Packing,18.03,93.03,1,50.5,completed,2023-03-09,50.5,3.33,Good,Q3,9.3,0.83,7.5,0,68.4
744,1042,W5,Picking,11.49,92.3,1,266.87,completed,2023-07-17,266.87,5.22,Good,Q3,9.23,1.31,7.5,0,69.3
745,2136,W1,Packaging,19.3,100.0,1,638.08,completed,2026-04-02,638.08,3.11,Excellent,Q3,10.0,0.78,7.5,0,70.7
746,3335,W3,Sorting,19.91,85.44,1,216.92,completed,2023-05-20,216.92,3.01,Fair,Q3,8.54,0.75,7.5,0,65.5
747,3971,W1,Picking,13.05,87.21,1,18.61,completed,2023-07-22,18.61,4.6,Fair,Q3,8.72,1.15,7.5,0,67.1
748,1740,W2,Packing,27.98,86.46,0,814.72,completed,2024-12-27,814.72,2.14,Fair,Q2,8.65,0.54,10.0,0,71.6
749,1556,W4,Packing,17.34,97.44,1,107.11,completed,2025-10-12,107.11,3.46,Excellent,Q3,9.74,0.87,7.5,0,70.0
750,2161,W3,Sorting,19.15,95.35,1,111.63,completed,2025-07-24,111.63,3.13,Good,Q3,9.53,0.78,7.5,0,69.1
751,1285,W5,Sorting,24.74,84.39,0,372.35,completed,2025-09-01,372.35,2.43,Poor,Q2,8.44,0.61,10.0,0,71.1
752,3140,W3,Packaging,25.57,91.86,0,345.97,completed,2023-06-24,345.97,2.35,Fair,Q2,9.19,0.59,10.0,0,73.6
753,2489,W1,Packaging,12.34,85.13,0,155.88,completed,2024-02-12,155.88,4.86,Fair,Q2,8.51,1.22,10.0,0,72.8
754,3970,W3,Packaging,7.06,96.64,1,714.82,completed,2025-10-19,714.82,8.5,Good,Q3,9.66,2.12,7.5,0,72.9
755,2984,W3,Sorting,23.17,82.81,0,808.37,pending,2025-11-13,,2.59,Poor,Q2,8.28,0.65,10.0,5,63.1
756,3573,W3,Packaging,23.42,96.97,1,430.22,pending,2023-10-03,,2.56,Good,Q3,9.7,0.64,7.5,5,61.8
757,2339,W1,Picking,18.64,93.19,1,519.83,pending,2023-11-09,,3.22,Good,Q3,9.32,0.8,7.5,5,60.9
758,2908,W3,Picking,16.93,93.83,0,425.98,pending,2024-02-18,,3.54,Good,Q2,9.38,0.89,10.0,5,67.6
759,1129,W3,Packing,17.86,97.36,2,810.4,completed,2025-05-31,810.4,3.36,Excellent,Q4,9.74,0.84,5.0,0,63.7
760,1724,W1,Packing,12.75,97.2,0,45.04,completed,2026-02-14,45.04,4.71,Excellent,Q2,9.72,1.18,10.0,0,77.0
761,3703,W3,Packaging,22.86,99.35,0,578.65,completed,2026-02-08,578.65,2.62,Excellent,Q2,9.93,0.66,10.0,0,76.4
762,3026,W5,Packing,21.79,91.5,0,341.81,completed,2026-04-25,341.81,2.75,Fair,Q2,9.15,0.69,10.0,0,73.8
763,4315,W4,Sorting,17.82,95.09,0,320.95,pending,2026-04-10,,3.37,Good,Q2,9.51,0.84,10.0,5,67.9
764,1231,W1,Sorting,17.39,81.62,3,358.96,completed,2024-05-15,358.96,3.45,Poor,Q4,8.16,0.86,2.5,0,52.0
765,1080,W2,Packaging,10.82,86.17,2,296.89,completed,2026-01-07,296.89,5.55,Fair,Q4,8.62,1.39,5.0,0,61.1
766,2092,W3,Picking,18.11,99.79,0,767.68,completed,2023-02-11,767.68,3.31,Excellent,Q2,9.98,0.83,10.0,0,77.0
767,3765,W4,Picking,11.62,100.0,0,98.55,failed,2024-02-26,,5.16,Excellent,Q2,10.0,1.29,10.0,10,63.2
768,2488,W3,Packing,14.2,94.04,0,528.38,completed,2025-06-11,528.38,4.23,Good,Q2,9.4,1.06,10.0,0,75.5
769,2217,W2,Packing,22.55,89.84,2,236.4,completed,2026-03-20,236.4,2.66,Fair,Q4,8.98,0.67,5.0,0,60.6
770,3424,W4,Packaging,13.6,100.0,0,497.79,completed,2024-11-20,497.79,4.41,Excellent,Q2,10.0,1.1,10.0,0,77.8
771,3067,W3,Picking,11.22,95.58,0,702.82,completed,2024-09-06,702.82,5.35,Good,Q2,9.56,1.34,10.0,0,76.8
772,4127,W4,Sorting,19.84,89.12,2,393.45,completed,2026-01-26,393.45,3.02,Fair,Q4,8.91,0.76,5.0,0,60.6
773,2914,W2,Picking,15.6,92.54,0,702.96,completed,2024-07-02,702.96,3.85,Good,Q2,9.25,0.96,10.0,0,74.8
774,2894,W5,Packing,21.64,88.39,1,182.54,failed,2023-10-30,,2.77,Fair,Q3,8.84,0.69,7.5,10,51.4
775,3596,W2,Packaging,20.94,83.32,0,775.8,pending,2024-02-21,,2.87,Poor,Q2,8.33,0.72,10.0,5,63.5
776,2662,W4,Sorting,23.5,91.83,0,517.03,pending,2024-05-03,,2.55,Fair,Q2,9.18,0.64,10.0,5,66.2
777,3649,W1,Packaging,17.26,100.0,0,379.17,completed,2023-03-17,379.17,3.48,Excellent,Q2,10.0,0.87,10.0,0,77.2
778,3255,W2,Packaging,21.43,97.95,2,246.94,completed,2023-12-27,246.94,2.8,Excellent,Q4,9.79,0.7,5.0,0,63.5
779,2667,W1,Packing,27.61,97.5,0,68.09,pending,2025-01-14,,2.17,Excellent,Q2,9.75,0.54,10.0,5,68.0
780,4008,W1,Packing,21.47,94.25,0,108.46,failed,2025-10-21,,2.79,Good,Q2,9.43,0.7,10.0,10,59.8
781,4019,W1,Sorting,24.51,95.71,1,710.0,completed,2025-03-09,710.0,2.45,Good,Q3,9.57,0.61,7.5,0,68.8
782,2672,W2,Packing,16.31,92.27,2,244.25,completed,2024-06-04,244.25,3.68,Good,Q4,9.23,0.92,5.0,0,62.1
783,2137,W5,Picking,11.2,98.21,1,585.09,completed,2023-10-24,585.09,5.36,Excellent,Q3,9.82,1.34,7.5,0,71.5
784,3481,W3,Packing,23.0,94.06,0,822.28,completed,2023-03-13,822.28,2.61,Good,Q2,9.41,0.65,10.0,0,74.6
785,3190,W1,Packaging,11.66,99.28,0,587.18,completed,2024-04-29,587.18,5.15,Excellent,Q2,9.93,1.29,10.0,0,78.0
786,2232,W4,Packing,6.71,100.0,0,781.47,completed,2023-07-04,781.47,8.94,Excellent,Q2,10.0,2.24,10.0,0,80.6
787,2664,W2,Sorting,30.38,82.64,0,655.23,completed,2023-03-11,655.23,1.97,Poor,Q2,8.26,0.49,10.0,0,70.1
788,4445,W3,Picking,8.84,100.0,0,359.82,pending,2024-11-12,,6.79,Excellent,Q2,10.0,1.7,10.0,5,71.8
789,4021,W4,Picking,13.31,93.69,0,694.21,pending,2024-10-31,,4.51,Good,Q2,9.37,1.13,10.0,5,68.1
790,3625,W4,Picking,20.64,96.59,0,385.24,pending,2023-10-06,,2.91,Good,Q2,9.66,0.73,10.0,5,68.1
791,4144,W1,Packing,15.36,99.52,1,610.83,completed,2023-09-24,610.83,3.91,Excellent,Q3,9.95,0.98,7.5,0,71.0
792,2067,W5,Packing,24.03,86.67,3,628.87,pending,2023-12-22,,2.5,Fair,Q4,8.67,0.62,2.5,5,45.6
793,3336,W5,Sorting,24.44,90.73,3,803.87,pending,2024-04-04,,2.45,Fair,Q4,9.07,0.61,2.5,5,47.0
794,2894,W1,Picking,25.1,93.92,0,772.22,cancelled,2024-02-11,,2.39,Good,Q2,9.39,0.6,10.0,10,59.4
795,3323,W3,Packaging,12.61,90.94,3,157.05,completed,2023-08-29,157.05,4.76,Fair,Q4,9.09,1.19,2.5,0,56.0
796,1919,W1,Packing,27.75,100.0,0,427.61,pending,2024-02-21,,2.16,Excellent,Q2,10.0,0.54,10.0,5,68.8
797,2159,W2,Sorting,19.16,88.38,3,846.0,completed,2024-01-23,846.0,3.13,Fair,Q4,8.84,0.78,2.5,0,54.1
798,3530,W4,Packaging,11.09,98.41,1,233.6,completed,2025-07-12,233.6,5.41,Excellent,Q3,9.84,1.35,7.5,0,71.6
799,2628,W2,Sorting,20.53,86.95,0,828.62,completed,2024-03-10,828.62,2.92,Fair,Q2,8.7,0.73,10.0,0,72.3
800,2363,W4,Packing,18.97,95.43,1,64.06,pending,2024-04-25,,3.16,Good,Q3,9.54,0.79,7.5,5,61.6
801,2038,W4,Sorting,30.33,89.81,0,53.0,failed,2025-10-30,,1.98,Fair,Q2,8.98,0.49,10.0,10,57.7
802,3291,W5,Packing,16.79,85.56,2,823.33,completed,2023-03-26,823.33,3.57,Fair,Q4,8.56,0.89,5.0,0,59.7
803,3172,W5,Packaging,9.46,89.28,2,279.96,completed,2025-06-05,279.96,6.34,Fair,Q4,8.93,1.59,5.0,0,62.7
804,4419,W2,Sorting,19.95,90.31,2,742.85,completed,2024-07-29,742.85,3.01,Fair,Q4,9.03,0.75,5.0,0,61.0
805,1675,W3,Packing,23.13,89.85,1,276.36,completed,2024-10-08,276.36,2.59,Fair,Q3,8.98,0.65,7.5,0,66.8
806,1773,W4,Packaging,12.5,100.0,0,382.39,completed,2023-11-01,382.39,4.8,Excellent,Q2,10.0,1.2,10.0,0,78.0
807,3027,W1,Packaging,14.06,95.94,0,762.47,completed,2023-03-25,762.47,4.27,Good,Q2,9.59,1.07,10.0,0,76.2
808,3948,W4,Sorting,18.71,89.59,0,108.93,failed,2023-10-31,,3.21,Fair,Q2,8.96,0.8,10.0,10,58.4
809,3716,W1,Sorting,20.93,90.94,2,242.78,completed,2026-04-14,242.78,2.87,Fair,Q4,9.09,0.72,5.0,0,61.1
810,4146,W2,Picking,23.99,89.05,0,79.16,completed,2025-10-17,79.16,2.5,Fair,Q2,8.9,0.63,10.0,0,72.7
811,4428,W1,Sorting,15.64,87.31,0,809.27,completed,2024-10-24,809.27,3.84,Fair,Q2,8.73,0.96,10.0,0,73.0
812,2103,W2,Picking,22.92,95.65,0,394.14,completed,2026-05-01,394.14,2.62,Good,Q2,9.56,0.65,10.0,0,75.1
813,4264,W1,Sorting,11.98,84.64,0,628.16,failed,2026-03-11,,5.01,Poor,Q2,8.46,1.25,10.0,10,57.7
814,4046,W2,Packaging,27.23,92.04,0,681.45,cancelled,2023-05-25,,2.2,Good,Q2,9.2,0.55,10.0,10,58.6
815,1852,W5,Packing,21.48,91.56,2,32.13,completed,2023-11-30,32.13,2.79,Fair,Q4,9.16,0.7,5.0,0,61.3
816,3010,W4,Packing,12.0,95.59,0,115.7,completed,2025-06-04,115.7,5.0,Good,Q2,9.56,1.25,10.0,0,76.6
817,2099,W3,Packaging,21.54,96.77,1,339.05,completed,2026-02-27,339.05,2.79,Good,Q3,9.68,0.7,7.5,0,69.4
818,3583,W5,Packing,26.76,85.21,2,170.61,completed,2025-05-22,170.61,2.24,Fair,Q4,8.52,0.56,5.0,0,58.7
819,3159,W1,Picking,23.21,96.3,0,792.11,completed,2025-12-10,792.11,2.59,Good,Q2,9.63,0.65,10.0,0,75.3
820,1523,W1,Sorting,12.47,99.12,2,265.83,completed,2024-09-07,265.83,4.81,Excellent,Q4,9.91,1.2,5.0,0,65.2
821,1387,W2,Packing,22.51,90.57,2,369.8,completed,2025-08-09,369.8,2.67,Fair,Q4,9.06,0.67,5.0,0,60.9
822,4033,W5,Sorting,23.47,80.92,1,28.58,completed,2025-08-05,28.58,2.56,Poor,Q3,8.09,0.64,7.5,0,63.7
823,4102,W2,Packaging,24.98,92.16,1,619.62,cancelled,2025-07-10,,2.4,Good,Q3,9.22,0.6,7.5,10,52.5
824,1320,W5,Sorting,18.64,93.15,0,191.24,completed,2026-05-22,191.24,3.22,Good,Q2,9.32,0.8,10.0,0,74.6
825,2659,W3,Picking,21.38,96.85,2,399.24,completed,2026-05-17,399.24,2.81,Good,Q4,9.68,0.7,5.0,0,63.1
826,3827,W4,Sorting,18.81,97.43,1,577.63,completed,2025-03-19,577.63,3.19,Excellent,Q3,9.74,0.8,7.5,0,69.8
827,1857,W3,Picking,18.83,96.57,4,732.28,completed,2025-09-12,732.28,3.19,Good,Q4,9.66,0.8,0,0,50.8
828,2232,W2,Packaging,21.32,86.04,0,174.41,completed,2025-08-07,174.41,2.81,Fair,Q2,8.6,0.7,10.0,0,71.8
829,1080,W2,Packing,28.63,95.87,1,420.01,completed,2025-07-09,420.01,2.1,Good,Q3,9.59,0.52,7.5,0,68.6
830,1032,W5,Packaging,15.59,82.63,0,57.52,completed,2023-07-30,57.52,3.85,Poor,Q2,8.26,0.96,10.0,0,71.3
831,2991,W4,Packing,16.45,90.13,0,422.06,cancelled,2025-11-17,,3.65,Fair,Q2,9.01,0.91,10.0,10,58.8
832,3266,W5,Packing,20.21,89.33,2,496.3,completed,2023-05-11,496.3,2.97,Fair,Q4,8.93,0.74,5.0,0,60.6
833,1660,W3,Packing,23.38,97.44,0,379.25,cancelled,2024-08-12,,2.57,Excellent,Q2,9.74,0.64,10.0,10,60.7
834,2389,W2,Packing,16.27,90.42,2,774.07,completed,2026-05-18,774.07,3.69,Fair,Q4,9.04,0.92,5.0,0,61.4
835,2475,W4,Packaging,15.56,92.48,0,559.84,cancelled,2025-08-25,,3.86,Good,Q2,9.25,0.96,10.0,10,59.8
836,1817,W2,Packaging,25.94,90.97,0,122.8,completed,2023-11-17,122.8,2.31,Fair,Q2,9.1,0.58,10.0,0,73.3
837,1074,W5,Packing,7.83,95.02,1,54.29,completed,2025-01-04,54.29,7.66,Good,Q3,9.5,1.92,7.5,0,71.8
838,4304,W3,Sorting,22.63,95.51,3,435.4,completed,2023-05-11,435.4,2.65,Good,Q4,9.55,0.66,2.5,0,56.3
839,4151,W3,Packing,19.14,98.78,0,670.38,completed,2023-04-06,670.38,3.13,Excellent,Q2,9.88,0.78,10.0,0,76.5
840,1426,W5,Sorting,24.16,91.72,0,519.58,cancelled,2023-04-14,,2.48,Fair,Q2,9.17,0.62,10.0,10,58.6
841,1417,W4,Packing,17.49,84.66,1,731.75,failed,2026-02-25,,3.43,Poor,Q3,8.47,0.86,7.5,10,50.5
842,3983,W1,Picking,9.08,99.3,1,316.97,completed,2024-08-21,316.97,6.61,Excellent,Q3,9.93,1.65,7.5,0,72.6
843,2798,W4,Packing,22.86,98.87,0,723.58,pending,2025-05-01,,2.62,Excellent,Q2,9.89,0.66,10.0,5,68.8
844,2089,W1,Packaging,19.35,92.26,1,158.0,pending,2025-02-01,,3.1,Good,Q3,9.23,0.78,7.5,5,60.5
845,2756,W4,Sorting,18.44,100.0,0,130.23,completed,2025-04-26,130.23,3.25,Excellent,Q2,10.0,0.81,10.0,0,77.0
846,2812,W4,Packing,15.37,89.47,0,803.02,failed,2023-10-26,,3.9,Fair,Q2,8.95,0.98,10.0,10,58.8
847,3704,W1,Picking,10.19,100.0,0,648.93,completed,2023-11-06,648.93,5.89,Excellent,Q2,10.0,1.47,10.0,0,78.7
